# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
2,https://www.trustpilot.com/users/63211158ba79f900122ea525,EV,Edna V Buckland,US,7 hours ago,True,https://www.trustpilot.com/reviews/63f20dce9b64b1bdaf5c0cc6,Very good experience,very good experience. the driver was pleasant.,2023-02-19,5,Uber,False
1,https://www.trustpilot.com/users/63effa88e9b29900172d027e,MI,Martin Iverson,US,2 days ago,True,https://www.trustpilot.com/reviews/63effa8a6f3134764b6cb768,Excellent driver and vehicle exceeded…,excellent driver and vehicle exceeded expectations,2023-02-17,5,Uber,False
1,https://www.trustpilot.com/users/63f19a5d168cf60012298fe8,CP,Cynthia Pompa,US,15 hours ago,True,https://www.trustpilot.com/reviews/63f19a5e6f3134764b6da837,On time,"on time, clean car and very nice driver",2023-02-17,5,Uber,False
1,https://www.trustpilot.com/users/63f01fc3168cf6001228d7ca,AR,Alan Ronan,US,2 days ago,True,https://www.trustpilot.com/reviews/63f01fc46f3134764b6cc7d6,Great driver,"very friendly, polite driver. very efficient.",2023-02-15,5,Uber,False
1,https://www.trustpilot.com/users/63f148d8168cf600122972a5,JD,judith digiovanna,US,21 hours ago,True,https://www.trustpilot.com/reviews/63f148da9b64b1bdaf5bbd8d,timely professional great uber,timely professional. courteous driver,2023-02-15,4,Uber,False
3,https://www.trustpilot.com/users/616a3f3df162b10012422126,JD,Jorge Dossantos,US,4 days ago,True,https://www.trustpilot.com/reviews/63ed87309b64b1bdaf58e87f,Very nice experience !!!,"excellent driver named shira, very friendly and respectful.",2023-02-12,4,Uber,False
6,https://www.trustpilot.com/users/58d1a0980000ff000a841acc,DE,Debbie,US,6 hours ago,True,https://www.trustpilot.com/reviews/63f215256f3134764b6de439,quick response,"quick response, very pleasant driver",2023-02-17,5,Uber,False
3,https://www.trustpilot.com/users/57ed3c3c0000ff000a48f1f8,SI,"Shawna in Key West, Florida",US,17 hours ago,False,https://www.trustpilot.com/reviews/63f174836f3134764b6da0c3,"Uber, doesn't have customer service.","uber,

i would have agreed to the driver cancellation fee if the driver moved in my direction. my driver stayed parked.
the fee is collected for drivers that are en route to the destination, not drivers who stayed parked. technically and legally i was charged wrongly. technology can track drivers' movements and only charge if the driver in route.
i feel scammed.
i was forced to look for another ride because this one did not attempt to come.

in addition, when uber says ""agree to this ride,"" i agreed to be picked up in 6 min as stated.
if the car is en route and takes longer than 6 min, even because of natural causes, then you are in default of our contract.
you​'​ re misleading customers with false time expectations.
this is false advertising. you are tricking them into agreeing to ride based on false data. false advertising is criminal.

it is also severely unethical to not have a customer support line when people are at riding with strangers you hire from the web.

i expect the fee to be refunded. please take care of this corrupt business practice appropriately and inform me of the steps you took to ensure the protection of other riders.

i feel like this story needs to be shared with the public. i will research lawsuits against uber's unfair business practices and join the mission and help others join.

uber. do better.

in addition to the criminal acts reported here, i feel there are more scandalous crimes within your company by c- bosses who benefit from underpaying, exploiting, embezzling, and using company resources for personal gain.

these pyramid business models are dying, and every c-boss will have to pay his spiritual debts.
they will not be allowed in the kingdoms of higher souls. they will not ascend. they will be left behind and not join the others around them are awakening and ascending.

they will remain on earth forced to learn painful lessons until their karma is finally balanced.

justice is always served.

g. lovette

hi there!

you've contacted an email address that is not monitored, and so your request has not reached our support team.

the quickest way to contact support is by visiting help.uber.com or tapping ""help"" in your uber app menu. once there, choose the option that best corresponds to your issue.

we'd love to help out and look forward to hearing from you.

uber support",2023-02-17,1,Uber,True
1,https://www.trustpilot.com/users/63e849f2f1a96d0011965c90,DT,Debbi Thomas,US,"Feb 11, 2023",True,https://www.trustpilot.com/reviews/63e849f39b64b1bdaf549968,Kia was a very competent and safe…,"kia was a very competent and safe driver
i appreciate his professionalism",2023-02-09,5,Uber,False
1,https://www.trustpilot.com/users/63ebde2c1dd12d00152f220a,JC,John Clarkson,US,5 days ago,True,https://www.trustpilot.com/reviews/63ebde2e9b64b1bdaf5776dd,Daniel was very cool and a good driver,daniel was very cool and a good driver. no complaints.,2023-02-12,5,Uber,False
1,https://www.trustpilot.com/users/63f16bfb2c3e940012e88213,CF,Caroline Fijan,US,18 hours ago,True,https://www.trustpilot.com/reviews/63f16bfc6f3134764b6d9e76,Loved being able to secure time of pick up.,good service. nice drivers.,2023-02-16,5,Uber,False
1,https://www.trustpilot.com/users/63ed8a668f66370012ad8a39,RR,Rita Rangel,US,4 days ago,True,https://www.trustpilot.com/reviews/63ed8a679b64b1bdaf58e954,Great driver,"great driver, friendly, clean car &  punctual",2023-02-15,5,Uber,False
2,https://www.trustpilot.com/users/5cee6de70d0a0cbdfeb6ecf5,MI,Missy,US,5 days ago,True,https://www.trustpilot.com/reviews/63eb9e81745e480021a4e064,I felt safe with the driver,i felt safe with the driver and he was very personable.,2023-02-12,5,Uber,False
5,https://www.trustpilot.com/users/5c091f0bacdec433b9e8e208,LC,Lynn C,US,7 days ago,True,https://www.trustpilot.com/reviews/63e99c199b64b1bdaf555e67,Easy to use app,"easy to use app, polite and responsive drivers, fair pricing",2023-02-10,5,Uber,False
2,https://www.trustpilot.com/users/611af5e005fd280012a34ec1,CB,Cecile Bohacek,US,3 days ago,True,https://www.trustpilot.com/reviews/63eee8d89b64b1bdaf5a0633,On time,"on time, courteous driver, nice car",2023-02-15,5,Uber,False
1,https://www.trustpilot.com/users/63eb350598650000122db536,GL,Geoff Lewin,AU,5 days ago,True,https://www.trustpilot.com/reviews/63eb35069b64b1bdaf569f40,Very clean cars,very clean cars. drivers friendly and courteous,2023-02-12,5,Uber,False
1,https://www.trustpilot.com/users/63ed739ae9b29900172b7cb8,BK,Brad Kristel,US,4 days ago,True,https://www.trustpilot.com/reviews/63ed739c745e480021a6a5ea,Good driver,good driver. quiet and professional,2023-02-12,5,Uber,False
1,https://www.trustpilot.com/users/63ecc745e651c20013e17d6f,MA,Mark Arland,US,4 days ago,True,https://www.trustpilot.com/reviews/63ecc746745e480021a5d9e7,He was helpful,"he was helpful, safe driver and timely,",2023-02-10,5,Uber,False
1,https://www.trustpilot.com/users/63ec01b4a1eac50013d80457,DS,David Syso,US,5 days ago,True,https://www.trustpilot.com/reviews/63ec01b6745e480021a55f0e,Quick service,"quick service, the drivers are awesome.",2023-02-10,5,Uber,False
1,https://www.trustpilot.com/users/63e96f8c6447140016cf0cd9,DW,David Wise,US,7 days ago,True,https://www.trustpilot.com/reviews/63e96f8d9b64b1bdaf55525b,Polite and safe drivers,"polite and safe drivers, helpful.",2023-02-10,5,Uber,False
3,https://www.trustpilot.com/users/5e77e8dc4c154f0694311140,MA,Mark,US,6 days ago,True,https://www.trustpilot.com/reviews/63eaf4159b64b1bdaf568acf,Friendly driver,"friendly driver, timely.",2023-02-12,5,Uber,False
1,https://www.trustpilot.com/users/63e7ca3b98650000122c0b48,,Kenny De Loach,US,"Feb 11, 2023",False,https://www.trustpilot.com/reviews/63e7ca439b64b1bdaf544b4a,Uber is a garbage company to drive for,uber is a garbage company to drive for. as drivers we spend an ungodly amount of time with support (who can barely speak english) missing orders and get a mere 3 or 4 dollars for our trouble.,2023-02-11,1,Uber,True
1,https://www.trustpilot.com/users/63e7c2c3f1a96d001196161c,CS,CW SO,HK,"Feb 11, 2023",True,https://www.trustpilot.com/reviews/63e7c2c4745e480021a20bea,Uber Service Excellece,"the driver has been one of the most courteous and helpful and had helped us with bags loading and unloading. prior to pick-up, his confirmation provided us the peace of mind and he arrived in very good time, and with safe driving, no surprise to see him to be a 4.98 star driver and we trust he will continue to excel with uber services",2023-02-06,5,Uber,False
1,https://www.trustpilot.com/users/63e78b799683a1001391ebf3,DB,Daniel Berger,US,"Feb 11, 2023",True,https://www.trustpilot.com/reviews/63e78b7b9b64b1bdaf540d86,Driver arrived promptly,"driver came quickly . courteous, helpful.
overall vg experience !",2023-02-05,5,Uber,False
2,https://www.trustpilot.com/users/5d113c150bc5cf6de3a22095,CE,CE,US,"Feb 11, 2023",True,https://www.trustpilot.com/reviews/63e7112d9b64b1bdaf53c11d,Uber is great,the drivers were prompt and friendly. both rides were very enjoyable.,2023-02-08,5,Uber,False
1,https://www.trustpilot.com/users/63e6dc211f2b540013a033e8,BK,Bob Knope,US,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6dc23745e480021a17f10,Driver was friendly and helpful..Nice…,driver was friendly and helpful..nice clean car..,2023-02-09,5,Uber,False
1,https://www.trustpilot.com/users/63e6d3c21f2b540013a02f85,TA,Tamara,US,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6d3c3745e480021a17bf9,I have encountered the friendliest and…Much appreciated.,i have encountered the friendliest and most professional drivers. i truly appreciate them and the service they provide. such a big help and inexpensive when you are in a bind and need a ride quick!,2023-02-09,5,Uber,False
1,https://www.trustpilot.com/users/63e6d30f6447140016cdd108,JM,James Mills,CA,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6d3109b64b1bdaf53b17f,An enjoyable ride,driver was on time and got me to my destination in a safe and timely manner,2023-02-07,5,Uber,False
5,https://www.trustpilot.com/users/60fbd56696a2d000122bba21,DE,Deirdre,GB,"Feb 10, 2023",False,https://www.trustpilot.com/reviews/63e6cb53745e480021a17810,Uber - selective service,it’s now impossible to get an uber in london. constantly telling you a car is 1-5mins away but never confirming. this continued for 20 mins. they waste your time and there drivers now appear not to accept a job unless it’s going to a destination they want. really disappointing service from a previous super user of uber. this has been my experience the last 4-5 times of trying to use the service so finally writing a review,2023-02-07,1,Uber,True
1,https://www.trustpilot.com/users/63e6c6b8719879001247cff8,AB,Ashley Brown,US,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6c6ba9b64b1bdaf53ab58,Very reliable time very polite and…,very reliable time very polite and professional drivers and safe as well. friendly and are helpful if you ask a question or just want to have a conversation and every car i've ever rode and has been spotless clean to where you could eat off the floor,2023-02-10,5,Uber,False
1,https://www.trustpilot.com/users/63e6c0d09683a10013919660,DL,Dorian Lee,US,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6c0d2745e480021a171f0,The driver was a good driver and Uber…,the driver was a good driver and uber easy to use,2023-02-07,5,Uber,False
1,https://www.trustpilot.com/users/63e6bab46447140016cdc3dd,O',O'Henri,CA,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6bab6745e480021a16dc8,Simply the best!,the drivers where great! the app is simple and easy to use! 💯% satisfied customer 🙌🏾,2023-02-07,5,Uber,False
10,https://www.trustpilot.com/users/54a1b11d0000640001a0e189,AL,Alan,GB,"Feb 10, 2023",True,https://www.trustpilot.com/reviews/63e6b0459b64b1bdaf539b21,"The service was very good, but ended up paying twice.","the service was very good. turned up as expected. knew exactly where to go.

only problem was i did not realise that the fare had automatically been paid from paypal, so paid the driver again from credit card with a good tip. only when i checked later i saw the payment of £21.47 on paypal. don’t think it was the driver’s fault as english not great, and traffic incident when he was dropping us off, and did not have time to fully discuss. i think he was surprised that i did not know i had paid.",2023-02-08,4,Uber,True
2,https://www.trustpilot.com/users/5d976271dfffa8d59f6674b9,SB,Ski Bum,US,"Feb 10, 2023",False,https://www.trustpilot.com/reviews/63e6920d9b64b1bdaf537c5e,Charges Cancellation Fees When Driver…,"charges cancellation fees when driver cancels
1st time i used uber about a decade ago in la, the driver never showed up at our hotel so we wasted 1/2 hour waiting and had to get alternative transportation. so i've used lyft ever since until the past year. uber has charged me a cancellation fee twice when the driver cancels - especially unpleasant after waiting in the cold for him to no-show. it's too bad lyft is the only competition and more expensive and bad uber drivers can drive for lyft as well.",2023-02-09,1,Uber,True
